index,keep_incomplete_data,normalize_data,standardize_data,full_one_hot,polynomial_degree,reg_fit_intercept,lasso_alpha,ridge_alpha,ridge_solver,el_net_alpha,el_net_l1_ratio,knr_n_neighbors,knr_weights,knr_p,linear_regression_mse,lasso_mse,ridge_mse,elastic_net_mse,knr_mse
592,False,True,True,True,5,True,1.0,1.0,auto,1.0,0.5,15,distance,1,3.523974530946824e+22,1.4388282787748872,1.0431376164441262,1.4388282787748872,1.0957723434441689
593,False,True,True,True,5,True,1.0,1.0,auto,1.0,0.5,15,distance,2,3.74479545308265e+23,1.4097238715456633,1.020876113824166,1.4097238715456633,1.0471567925387013
594,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,1.8627558866307763e+24,181.83108426480584,1.0702931559091873,181.83108426480584,1.1758393920473746
595,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,9.748711991824962e+23,181.75263699526488,1.1623735220021594,181.75263699526488,1.2322418564257376
596,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,5,distance,1,8.611396358252944e+23,181.78150549347455,1.1229839049401362,181.78150549347455,1.2326405945897243
597,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,5,distance,2,4.45362579805728e+22,182.902728216824,1.0635242188336589,182.902728216824,1.1709245868949278
598,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.6683677732369597e+23,180.8482354110901,1.1573983516241904,180.8482354110901,1.1698179392066077
599,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.2974553075447443e+23,181.57367403124127,1.1698779341194947,181.57367403124127,1.1755092032106231
600,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.3203514580786622e+22,181.02228390210843,1.1304093462437972,181.02228390210843,1.1468883074288303
601,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,10,distance,2,6.585558706100616e+22,182.25050683281015,1.1349870433861409,182.25050683281015,1.213466316239753
602,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.1950493295538835e+22,181.53756151202487,1.0785934265859003,181.53756151202487,1.054927064359756
603,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,6.425026120200504e+23,183.0886769003953,1.1742931789774942,183.0886769003953,1.1472634568748912
604,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,15,distance,1,6.238635607530567e+22,182.71343312149014,1.1176110401712471,182.71343312149014,1.1453511364455404
605,False,True,True,True,5,False,1.0,1.0,auto,1.0,0.5,15,distance,2,1.194940334424886e+24,181.2169227320101,1.0770987253264637,181.2169227320101,1.1422034764509608
606,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,592.0825992245376,592.9913818069081,592.0870456659816,592.9913818069081,1.4852339961659138
607,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,591.8548531262973,591.7503415108613,591.8568339899216,591.7503415108613,1.441277663098956
608,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,5,distance,1,593.2155667508637,593.8462661521793,593.2201335595183,593.8462661521793,1.8162134460094317
609,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,5,distance,2,590.6096789299211,590.3102612534258,590.6082398162473,590.3102612534258,1.513746809738143
610,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,591.9753849963463,592.520246407357,591.9781121367055,592.520246407357,1.4073404074616471
611,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,593.9296262292772,595.2204064554181,594.1251406232869,595.2204064554181,1.5184177928629456
612,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,distance,1,592.716636972362,593.4507646618981,592.7198757171777,593.4507646618981,1.3734064536552022
613,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,10,distance,2,591.0341084621863,591.8898580244612,591.0375878344762,591.8898580244612,1.2933971491778795
614,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,591.5628130274647,592.0054733024742,591.5667401009639,592.0054733024742,1.237884733364642
615,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,591.9274879444159,592.6193960041833,591.9312512232099,592.6193960041833,1.2676241246588715
616,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,distance,1,591.3423154241044,591.7592696564051,591.3453785241902,591.7592696564051,1.2683494501930013
617,True,False,True,False,1,True,1.0,1.0,auto,1.0,0.5,15,distance,2,591.8812806041252,591.477961978954,591.8789886631478,591.477961978954,1.4502364103255243
618,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,594.0627513746327,570.0997013984279,594.061358652265,574.8879024032386,1.8690522858604928
619,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,593.5113153735749,569.0026241389796,593.518035119812,577.3836573568964,1.7704939792448962
620,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,distance,1,591.2292706284841,569.21893536524,591.300045186458,579.4130488285757,1.3861541210461086
621,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,5,distance,2,592.0129459075943,570.2166784012426,592.0364972916137,576.3255254185444,1.7157609611058289
622,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,593.2695294507231,568.5147867470306,593.2692131121391,574.4654031369232,1.5792366431930118
623,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,593.9360857190634,571.9976936054768,593.9672848764602,575.7456521331792,1.5339388806860053
624,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,distance,1,593.0964593175107,569.1087027991065,593.1048551178749,577.7142501808096,1.5289923310470463
625,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,10,distance,2,592.3092550244254,568.5901569643128,592.3231998839462,573.9809083532755,1.5346459314292673
626,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,592.5934730219118,569.2146186332327,592.6005756900828,576.5436094561559,1.4309206868343325
627,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,591.7176718280432,570.7574375639911,591.7828543835477,579.9312980301166,1.2063175392036496
628,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,distance,1,592.7810080974402,569.6501369465517,592.8062022671197,578.3932755865043,1.4769463452760283
629,True,False,True,False,1,False,1.0,1.0,auto,1.0,0.5,15,distance,2,593.3410990436954,569.5880606694907,593.3361831204826,575.6928636018699,1.4972916054314838
630,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,593.6329763172528,593.9073742542132,593.6383317994398,593.9073742542132,1.827408749361546
631,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,593.4331953005524,593.1229790347917,593.3860875753044,592.8696316419857,1.4926838487402738
632,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,distance,1,592.7392616706716,592.8477434410304,593.3156376592473,592.7958802411063,1.6626369563868555
633,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,5,distance,2,594.1558831436748,594.4011123508925,594.1410083346913,594.3988718754191,1.6419166980188913
634,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,591.8393335554848,592.8736490856221,592.4391288772598,592.5377897025706,1.322242863416019
635,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,594.4465845710749,594.2692152460802,594.4171869833733,594.1699372025616,1.4734551891515917
636,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,distance,1,594.0807735993187,594.514933469243,594.0586936933285,594.514933469243,1.6718261421709415
637,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,10,distance,2,592.0969897691436,592.5167487667793,592.0794209869429,592.4299504886188,1.2994494584509098
638,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,592.5680642215941,592.0246130064304,592.5381259248436,591.7612976425153,1.344112097262125
639,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,591.5930543129108,591.0781662090715,591.5730240142437,591.0432605833048,1.2043708113301204
640,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,distance,1,592.7762839668924,592.3068666610483,592.7499963872758,592.3478224271959,1.3854774864322248
641,True,False,True,False,2,True,1.0,1.0,auto,1.0,0.5,15,distance,2,594.0845725796755,594.4659052971425,594.0836899166974,594.4659052971425,1.5519462145786074
642,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,593.3688667756013,572.8759412226631,593.4358751223847,579.7982484663739,1.7269976140413201
643,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,595.1355058818449,578.4193683475738,594.5359931145788,584.8916151012836,1.6037144890507853
644,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,distance,1,592.3084481399683,580.8739104399198,591.9029633136541,587.9310975079866,1.3976310705758626
645,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,5,distance,2,594.8211811787093,582.4273699355798,594.5344369247198,588.7984389360789,1.662569241332541
646,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,593.0932797889162,579.6729578051198,592.5090189729547,586.7400311801324,1.306700045847172
647,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,593.0488857473218,574.67357006339,593.1350107168063,581.9465485149674,1.395000788346232
648,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,distance,1,594.0635989484267,571.2843790611323,593.6914614864509,578.4726305451734,1.5938814144996103
649,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,10,distance,2,591.8814521808079,576.3058390483608,591.6470160647399,584.3073699987508,1.3561397646636861
650,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,593.3052822066353,574.8238648859167,593.3955740398435,581.3055166858068,1.4678240000237903
651,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,595.065875231523,576.8355772642393,594.7069335022846,583.3851532566315,1.4285430724464394
652,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,distance,1,592.7148386033009,576.54291346332,592.5389070626449,584.5853976842809,1.3939907883230291
653,True,False,True,False,2,False,1.0,1.0,auto,1.0,0.5,15,distance,2,592.3746084684287,576.3810751260561,592.3538024242689,584.2011154389259,1.3589373323352436
654,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,594.7994216735566,593.3487974242856,594.5091120724362,593.3324129092098,1.8763690642922344
655,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,593.4363306763653,592.4823273681627,593.0546060376639,592.434433729379,1.6771907908933066
656,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,distance,1,592.0849011596258,591.3911190644449,591.3051354947713,591.3742294137799,1.6040298197230611
657,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,5,distance,2,593.1007285872205,592.5420708277337,592.9652740848816,592.7281940582886,1.597844644829132
658,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,598.0375874114844,592.5139719302192,594.0399004272351,592.4656592446422,1.2378474836791815
659,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,593.0986905859711,592.3823403215465,592.7313715218772,592.2649445581342,1.4238872006191805
660,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,distance,1,1.576963517579126e+21,594.3206223223261,594.117935938195,594.3794424161213,1.6095033867047923
661,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,10,distance,2,1.592301258473765e+21,593.8411427185174,594.190155208844,593.8411427185174,1.5706554009048717
662,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,8.018392753398184e+18,592.3946968377743,592.2737127568632,592.3424446808436,1.1641732723288902
663,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,596.2704642253327,594.311862652244,595.7951557149132,594.1923799731808,1.4264320141515459
664,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,distance,1,6.905550032024038e+20,593.5475909686461,593.4664371381326,593.5445016215073,1.3357863155818634
665,True,False,True,False,3,True,1.0,1.0,auto,1.0,0.5,15,distance,2,594.3737395984513,593.1468856171866,594.5723692094431,593.0632660087479,1.517668618741299
666,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,1.4393379409556506e+20,584.3208379013661,591.7908724953486,588.1393941840272,1.467294818690045
667,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,595.0962716148986,585.0869403455813,594.633022523529,588.3597929058476,1.6175545026903957
668,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,distance,1,9.185884623703069e+21,588.3187529917428,592.4486879006822,592.0640914405202,1.3768527086738829
669,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.3544629971727647e+18,584.4807155781832,593.2884442712062,588.5107398817921,1.5894953676756336
670,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,594.0949195652978,577.2354490491925,593.8252166365306,581.0137978087484,1.5749252661492863
671,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,592.9258198582049,580.8948294630381,592.3549282429287,584.7615243927105,1.4231803206124525
672,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,distance,1,593.4065788082564,586.2265521119674,592.8860528163358,589.5457381071577,1.5504539773136663
673,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,10,distance,2,595.2040884938148,581.6396931620784,594.6459808618952,584.9207099272446,1.5467138657432948
674,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.819540079713312e+21,587.2365010814648,592.6330987971658,591.0163407288135,1.177955488383002
675,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,597.7113295058277,583.5250741058733,595.5576626767197,586.7509590235552,1.5470479538559707
676,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,distance,1,593.1538478611773,589.1422393002465,592.4148613133682,593.0368641924657,1.2313361768557898
677,True,False,True,False,3,False,1.0,1.0,auto,1.0,0.5,15,distance,2,4.544358344930045e+20,585.8539595418057,593.6401848460301,589.4029577438448,1.4396131837221933
678,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,9.478750148193717e+21,593.1858467416392,593.5059492090949,593.3594268337463,1.4972291975629042
679,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,4.803949257228269e+21,594.0408031097586,593.1443004410272,593.8648081202552,1.456338819218551
680,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,distance,1,4.465720139091543e+20,593.6399713495598,593.1175295371465,593.5016912103085,1.5717761262320222
681,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,5,distance,2,2.669625934245495e+20,593.2364162526154,592.5572095974577,593.3367667498833,1.5266856167498568
682,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.519715935525123e+19,593.3624252641897,593.7013653230638,593.227738839517,1.2870425860678598
683,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.1246117588953821e+21,591.4922243030992,591.4941962569678,591.5095311600793,1.2176885992080504
684,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,distance,1,5.529671050156453e+20,593.866838908113,592.5654294089393,593.6475178848592,1.4783844294572797
685,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,10,distance,2,5.045257282883117e+22,593.3077396442512,594.2905449052058,593.2217176761245,1.3952141919280951
686,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,1.4665922699889198e+21,591.6077122337863,591.9114424453993,591.6262634238767,1.2271490814085235
687,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,4.4681327484683845e+22,593.2223376917688,594.2917839764589,593.3023016348028,1.245948589500659
688,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,distance,1,4.357190930294728e+22,591.7154206873747,591.9793200282736,591.6707437267962,1.4861630207974403
689,True,False,True,False,4,True,1.0,1.0,auto,1.0,0.5,15,distance,2,7.839691388562227e+22,591.8745756314388,592.7197569780004,591.7807133670933,1.3747414125214823
690,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,6.890413358998565e+21,586.6750918207329,593.4572867747986,588.4986397698093,1.7789193819994444
691,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,1.465573332033325e+19,587.2333649106741,594.4633003076925,588.7588659162931,1.6050596123837686
692,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,distance,1,1.7764329850006796e+21,590.9649600216954,591.3408848251136,592.8200761749388,1.476849814369268
693,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.056804967495526e+19,592.1089643258423,592.4676804957605,594.0187485291536,1.371120491405
694,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,2.3051574758386927e+21,586.1672349994709,591.4032409305132,588.2360657112365,1.327619980482886
695,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,6.037521255995448e+20,584.4014104123291,594.3721875266914,586.7887870243705,1.3389036113503914
696,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,distance,1,1.6065990120958137e+21,591.9812553911731,591.7883557784997,593.8069266594406,1.3102311802014623
697,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,10,distance,2,1.3606567591224518e+22,586.4421150867506,594.9269914680807,588.9274427617387,1.3988560844682547
698,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,628.9322346077413,591.0486629500715,589.8496729424365,592.8636422739974,1.2246151375229997
699,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,3.8255879435408205e+20,585.8749847746143,593.105682505912,587.7834599467693,1.3902122132971362
700,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,distance,1,6.27717187496852e+20,591.6771071380765,591.8067086208083,593.5104038190486,1.2414824277642076
701,True,False,True,False,4,False,1.0,1.0,auto,1.0,0.5,15,distance,2,7.969515089430011e+20,586.8590938308164,593.2870661467238,588.8558080096788,1.2360643700268472
702,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,4.436542110472068e+22,592.8735049089353,593.271950220835,593.1137649006749,1.3529941148369933
703,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,2.873778264064825e+22,594.1918329755761,598.803308266379,594.2378259330253,1.7279943845197157
704,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,distance,1,1.3318659771548595e+22,593.9865889024602,595.7299366680992,594.024594585381,1.704883538761593
705,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,5,distance,2,6.242480494037617e+23,594.6512879725102,598.4501494381949,594.6946053496711,1.6985255292173935
706,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.6393470494807685e+22,591.7385156303646,593.2322923955816,591.8003737282755,1.2141327989946735
707,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.3171145519080776e+22,592.2206726045405,591.677836349324,592.4194274648708,1.377728938272983
708,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,distance,1,1.715365883164876e+23,592.9970166294289,596.6474402323782,592.9735430666085,1.4658281721354078
709,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,10,distance,2,2.47203339851816e+22,592.6787354870378,596.5554611493587,592.7560998502747,1.4905045131893058
710,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,2.529090700195767e+22,593.124269860102,592.3185156301922,593.2116558060162,1.4500645813165476
711,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,4.526392706955693e+22,591.8243960935898,592.6422476451337,591.8912572117176,1.297725852303627
712,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,distance,1,8.883112076076649e+22,593.6540369481761,595.9828248447711,593.7344375926592,1.2216077864910695
713,True,False,True,False,5,True,1.0,1.0,auto,1.0,0.5,15,distance,2,4.501132386281832e+22,591.055270111233,596.6895041962138,591.0502673742934,1.2867205285592145
714,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,3.3852319333721375e+20,590.429003377154,594.5737940532748,591.2454004822838,1.6317427431253848
715,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,2.036273646130344e+21,591.4258404438839,592.3458405488366,592.8667565763418,1.4672784059377588
716,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,distance,1,8.245158162830291e+21,582.3991243271047,594.5092035880383,583.5855166996653,1.762228763088208
717,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,5,distance,2,3.211635750684862e+20,588.0891513993354,597.4099763087755,589.8915194682745,1.507544865197564
718,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.6826473274815445e+22,593.8253081927247,593.4090150457745,594.7941952431587,1.2403576792738715
719,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.0044276916914609e+22,582.783024641604,599.1133061718036,583.8144126421499,1.6214139231183236
720,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,distance,1,6.566535182146183e+20,584.7519995672543,597.2551533683384,587.3773243837901,1.4965894617951103
721,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,10,distance,2,9.18999789310671e+21,584.9976468626841,592.9767984296691,586.0114320773978,1.6544859134896115
722,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,2.6113172996366537e+22,591.2564917122655,592.7346665632631,592.3781339695622,1.0711107666942787
723,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,3.19070967395842e+21,592.879339214682,592.4457452599441,593.6516555704603,1.1592124409281654
724,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,distance,1,1.3743759322171771e+22,588.5558589885916,599.226931722917,589.8790660471337,1.4998078225356115
725,True,False,True,False,5,False,1.0,1.0,auto,1.0,0.5,15,distance,2,2.3814225137827903e+21,593.400978146136,591.5264130332313,594.0416259279081,1.1971968849060326
726,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,22983.84309612687,593.6226623187644,614.3670287518986,593.5407321011049,1.3923698343382065
727,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,1314903.2989832177,593.8352328999024,601.6207477200584,593.8592814874993,1.6082965420619737
728,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,distance,1,9.582575419181308e+20,594.2372864151102,598.3181597908333,594.5066364942006,1.7189441431455137
729,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,5,distance,2,13895.623416293467,592.4388362569916,601.1552839219827,592.4385312623292,1.6870877704404632
730,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,49534.361757666535,592.5790102360924,609.3090419081467,592.4079799305302,1.6084954257544068
731,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,496882.8849541357,592.6745225151958,610.3793563583206,592.7835826451419,1.3720813866500152
732,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,distance,1,28389.45546253264,592.4253571920713,602.8133379679973,592.2600420204865,1.5441155368488049
733,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,10,distance,2,33516267.93372014,591.6927802625587,609.7807716548308,591.787160223642,1.2504218442306176
734,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,8235.047830334153,592.3419171479799,599.2964578413222,592.6687383234937,1.2933171461442914
735,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,uniform,2,24759.71366028189,592.507319740402,600.3474209753492,592.498949344357,1.2662822411772845
736,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,distance,1,830718.3075268588,593.5843119866588,607.5206592704026,593.4669560801292,1.211494124494715
737,True,False,True,False,6,True,1.0,1.0,auto,1.0,0.5,15,distance,2,8.354931450434898e+20,591.7180352658833,593.2992383091971,591.9179536584022,1.1590083061846754
738,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,uniform,1,69734.87514136446,588.0515366708759,600.9166337897158,588.5440397506559,1.5822958240223632
739,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,uniform,2,12607.875873591282,588.9826550316171,598.0961203771905,590.0551586877339,1.6310531735752245
740,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,distance,1,22778.623271520104,588.6256081053532,600.4683925053182,589.5867339430475,1.570851712331803
741,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,5,distance,2,2.1753399630091305e+20,591.5829037984057,597.5275817138997,592.5561555900033,1.3289819990503435
742,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,uniform,1,7262.438594149629,585.7358144001619,601.8693609889607,587.5020888037218,1.3833657966416584
743,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,uniform,2,1.622682361824018e+21,591.8137324670058,604.2784195877251,592.6722412966258,1.2301046623164609
744,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,distance,1,3.004261627049604e+20,594.3503406443417,597.3412725515058,594.5701323237572,1.3597148791498517
745,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,10,distance,2,31315.59208075166,588.3302100209557,610.8855814674217,590.3014378166366,1.5231768234775012
746,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.340408555673402e+19,584.365110264406,616.3279795023492,586.5649371735806,1.480781517029209
747,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,uniform,2,48298.73145213619,583.1420198024223,596.1258089235289,583.9613508399777,1.4325464095963834
748,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,distance,1,34619.978575476176,585.6636374703681,614.3701370733247,587.2940155819463,1.3771774585939478
749,True,False,True,False,6,False,1.0,1.0,auto,1.0,0.5,15,distance,2,3.79835184054244e+19,593.6474140240174,595.7052772147941,594.0059410775541,1.3465813853632145
750,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,uniform,1,168798.97467261698,594.5391981652974,702.2566768409165,594.8479247873541,1.4638959132215947
751,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,uniform,2,433298.25275671744,592.440325406513,665.2428413439818,592.4111593159403,1.5781462121341028
752,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,distance,1,58759235.10028225,596.6861774543432,658.5104592587822,596.607012587323,1.92799007197944
753,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,5,distance,2,3.342914175275613e+20,593.6128910094391,638.5072125871368,593.3806586895822,1.8588972469724627
754,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,uniform,1,1.911855222098057e+16,591.6972662000112,621.4508300076511,591.4090816935,1.4291226587796686
755,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,uniform,2,1067067.6931861572,592.1173873494753,623.5071586581328,592.2742864587842,1.417739859906509
756,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,distance,1,90201533.9991444,595.5181008003043,628.1710578783773,595.8873268768922,1.811023611769472
757,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,10,distance,2,1.474388891630622e+21,594.4196492339064,801.8173661274742,594.2064110219826,1.6089855211518096
758,True,False,True,False,7,True,1.0,1.0,auto,1.0,0.5,15,uniform,1,3.501814932047633e+18,595.3444393289644,608.227792031919,594.7828106889987,1.149540398085675
