index,keep_incomplete_data,normalize_data,standardize_data,full_one_hot,polynomial_degree,logistic_penalty,logistic_C,logistic_solver,logistic_multiclass,random_forest_n_estimators,random_forest_criterion,knn_n_neighbours,knn_algorithm,knn_p,Logistic_Acuracy,KNN_Acuracy,Random_forest_Acuracy,Logistic_Precision,KNN_Precision,Random_forest_Precision,Logistic_F1,KNN_F1,Random_forest_F1
1013,False,True,True,False,3,l2,2.0,sag,multinomial,100,entropy,3,auto,2,0.7783649052841476,0.8409058538669705,0.9255661586668568,0.7879680978882491,0.8492441388890614,0.9298544244768614,0.779063501164385,0.8408495847733753,0.9253790619370972
1014,False,True,True,False,3,l2,2.0,sag,multinomial,100,entropy,4,auto,1,0.7919384703033756,0.8510895883777242,0.937416322461188,0.8004030995684392,0.856211379918333,0.9384206469427964,0.7898731225593215,0.8506199480586218,0.9372859278299877
1015,False,True,True,False,3,l2,2.0,sag,multinomial,100,entropy,4,auto,2,0.7902008260931492,0.8595926506195699,0.9356929212362912,0.7977620953183044,0.8688248192764322,0.9393864991353088,0.7911887985269178,0.8620303545332536,0.9360153922866112
1016,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,1,auto,1,0.7885343968095713,0.8917533114940891,0.9222190571143714,0.79290886828961,0.8953550840218089,0.9248720985527012,0.7888515035679232,0.891867767693381,0.9224420257447598
1017,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,1,auto,2,0.7765987751032617,0.8849878934624698,0.930679390400228,0.7835803196863937,0.8901388405930778,0.9321930376258404,0.7771297746572019,0.8856582943038985,0.9307338511348964
1018,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,2,auto,1,0.7885486397949011,0.8545363908275174,0.9373878364905284,0.7906188347476484,0.8681043066114281,0.9392565783750372,0.7874982504104381,0.8560758522958736,0.9372193266926152
1019,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,2,auto,2,0.7732801595214358,0.873208944594787,0.9272753169064236,0.7833003291664521,0.8849302740849965,0.9315651147575796,0.7719913965158519,0.8709640088993116,0.9267080225859374
1020,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,3,auto,1,0.7952570858852016,0.8680529839054266,0.9424583392679106,0.8024397524349721,0.8765607095191221,0.9442765209150772,0.795103638638295,0.8690055391024393,0.9425750293335822
1021,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,3,auto,2,0.7868109955846745,0.8748753738783648,0.9407919099843328,0.7912508789733111,0.8792184770662219,0.9430161933160868,0.7858968346488712,0.8754189722216189,0.9409874780093764
1022,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,4,auto,1,0.7783221763281585,0.8544509329155391,0.9323030907278164,0.7850361284919039,0.8612735920637309,0.9330079122519044,0.7773912991139154,0.8548442154598309,0.93228721465525
1023,False,True,True,False,3,l2,2.0,sag,multinomial,100,gini,4,auto,2,0.7986896453496654,0.8612733228884775,0.9255519156815268,0.8014669633348612,0.8669794207670091,0.9277437000834468,0.7980882181608886,0.861813453542047,0.9256769218869378
1024,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,1,auto,1,0.8155533399800599,0.8849451645064805,0.9340264919527131,0.8221406872208886,0.8890227121482936,0.9385438429980888,0.8135765265099237,0.8850896068049906,0.9344946128956992
1025,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,1,auto,2,0.8223614869676684,0.8815410910126763,0.9374590514171772,0.8293170035618674,0.8890249571010349,0.9396874064205508,0.8217264950475404,0.8825400731019544,0.9378067246417472
1026,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,2,auto,1,0.8054123344252956,0.8544936618715283,0.9339837629967241,0.8085361981270636,0.8749417381631917,0.9380033019018784,0.8044573785081631,0.8585739257940991,0.934531954843306
1027,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,2,auto,2,0.8138584247258226,0.8527845036319611,0.9204814129041446,0.8213724998444215,0.8763149803147614,0.9259506994381552,0.8143927813991519,0.8554342520068156,0.9212009315346796
1028,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,3,auto,1,0.8307506053268764,0.8646204244409628,0.9289275032046718,0.8331201668109245,0.8673718754182034,0.9321868773542924,0.8289491097312632,0.8644174958694844,0.9289619060557096
1029,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,3,auto,2,0.8205811138014527,0.8595214356929212,0.9373451075345391,0.8245265294254799,0.8645101775644115,0.9400307801502604,0.8194998207672093,0.8586801713996959,0.9377918675882041
1030,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,4,auto,1,0.8273892607890614,0.8493804301381569,0.9390685087594358,0.8331711070729145,0.853682958402661,0.9413667189776588,0.8263004369832713,0.8481155685139639,0.9389265233152172
1031,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,entropy,4,auto,2,0.8121635094715852,0.8476712718985899,0.9306366614442388,0.8192680840228019,0.8607615777683698,0.9359767022381376,0.8116793912572924,0.8491855144121555,0.9307599185487124
1032,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,1,auto,1,0.8256801025494944,0.8764848312206238,0.91709158239567,0.8288312067665249,0.8816779772333847,0.9189162041428364,0.8241633381806857,0.8770412257028692,0.9170963787967752
1033,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,1,auto,2,0.8240279162512463,0.8951146560319042,0.939111237715425,0.8292901499029826,0.898298963198882,0.9414125934798252,0.8239089973570491,0.8950136180526036,0.9390673466200482
1034,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,2,auto,1,0.8206523287281013,0.8782082324455205,0.9238570004272896,0.8269473885932339,0.8830048711242012,0.9269878502321393,0.8202697166661557,0.8781752352656602,0.9238282108134503
1035,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,2,auto,2,0.8257655604614726,0.8647343683236007,0.9357641361629396,0.8308451718575594,0.8845048215184581,0.9389309301200782,0.8245620933107668,0.867750547426662,0.9361384856752636
1036,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,3,auto,1,0.8021506907847886,0.8596211365902292,0.9306509044295684,0.8051476052673541,0.8646769804275474,0.936672409922734,0.8021143477015364,0.8601599560144247,0.9305175068772868
1037,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,3,auto,2,0.8307363623415467,0.8696766842330153,0.9373593505198692,0.8365916627040416,0.8762933883882651,0.9396760280905804,0.8312247096071441,0.8703630531447427,0.9371476690272512
1038,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,4,auto,1,0.8104543512320184,0.8493519441674975,0.9340264919527131,0.8167011141980367,0.8569237806428618,0.9350410046707912,0.8092204272466116,0.8497464034518206,0.9342150959751088
1039,False,True,True,False,5,l2,1.0,newton-cg,multinomial,50,gini,4,auto,2,0.8155675829653897,0.8511180743483834,0.9407634240136732,0.8180557851625083,0.8589319311265674,0.9425325812106696,0.8144290280903425,0.8513157113381995,0.9407853048449616
1040,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,1,auto,1,0.808916108816408,0.8918814983620568,0.9340549779233728,0.8152123952232244,0.8991530498175312,0.9380194850729316,0.8095516113676451,0.8926261229180807,0.9341738006461882
1041,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,1,auto,2,0.8291126620139581,0.8798604187437687,0.925494943740208,0.8331168560638869,0.8862182568719031,0.929212402335246,0.8290862165509771,0.8807525708955234,0.9259157240917426
1042,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,2,auto,1,0.8053838484546361,0.8544936618715283,0.9255091867255376,0.810465669495736,0.8671898468859449,0.9286102230140963,0.805108604179072,0.8564254629474547,0.9255842130057728
1043,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,2,auto,2,0.805540521293263,0.8359208090015668,0.9357356501922804,0.8081537277900089,0.8547922897708136,0.9386509246381004,0.8052630843980225,0.8391074094870994,0.9361569992473552
1044,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,3,auto,1,0.8274177467597209,0.8679960119641077,0.9322888477424868,0.8317476961292662,0.8731060038558592,0.9361868123941579,0.8270971285743409,0.8685772597736227,0.9324238555068096
1045,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,3,auto,2,0.824042159236576,0.8630109670987042,0.9458339267910552,0.8354777853652923,0.8731270226107057,0.9493838151735574,0.8245215616156045,0.8640630279497026,0.9464404787310536
1046,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,4,auto,1,0.8138441817404928,0.8561458481697765,0.9323458196838056,0.8184407761450909,0.8648862822685984,0.937381575483346,0.8136924126858777,0.8573818350833365,0.9320607494704124
1047,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,entropy,4,auto,2,0.8088021649337701,0.8460475715710013,0.9357641361629396,0.8154289409193792,0.8551358150669447,0.938736162764806,0.8080806205304857,0.8470658405788937,0.9357531966056468
1048,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,1,auto,1,0.8087879219484405,0.8782082324455205,0.9238854863979492,0.8090617520630621,0.8814187472564814,0.9277899073348492,0.8068024801547449,0.8783728128250623,0.9242813240434268
1049,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,1,auto,2,0.8188577125765559,0.9017803731662156,0.9306081754735792,0.8270410114886669,0.9077156164801778,0.9371088900655018,0.819285804804978,0.90213131616604,0.931154044809836
1050,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,2,auto,1,0.8443668993020937,0.8696481982623558,0.9339837629967241,0.8499016630204835,0.8828343649107234,0.9371412861815646,0.8441249009102012,0.8725839548275698,0.9340003087305622
1051,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,2,auto,2,0.8341831647913402,0.8781655034895314,0.9356929212362908,0.8376350586617395,0.8855470477282964,0.9385257052818384,0.8333630549560294,0.8785613452612526,0.935709000212522
1052,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,3,auto,1,0.8138584247258225,0.8595499216635807,0.9357356501922804,0.8199339214426139,0.8671676411507491,0.9370513974332776,0.8135888361450704,0.8608952679574141,0.9359281512284368
1053,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,3,auto,2,0.812177752456915,0.8460048426150122,0.9238854863979492,0.8204000900359898,0.85746097108183,0.9291444512173792,0.8131268950933453,0.8478609845350344,0.9244976653048648
1054,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,4,auto,1,0.8223187580116793,0.8595499216635807,0.9305939324882496,0.8276791675596311,0.8639884325682851,0.9348664968253944,0.8216586372181404,0.85885715587897,0.9302701151887618
1055,False,True,True,False,5,l2,1.0,newton-cg,multinomial,100,gini,4,auto,2,0.8273892607890614,0.8493804301381569,0.9441817404928072,0.8309710931082439,0.8489556258897293,0.9471238215166108,0.8271934360537049,0.8467876608016416,0.9442534225244238
1056,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,1,auto,1,0.7917248255234297,0.8831647913402649,0.9356359492949722,0.8019808232550639,0.8858120579222192,0.9372484782241096,0.7913176478989343,0.8834236176418313,0.9357848479028326
1057,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,1,auto,2,0.7731947016094574,0.8782082324455205,0.9085742771684944,0.7805406045430341,0.8822740159209911,0.9129718755800862,0.7730340486165989,0.8785030886918804,0.9090247552472878
1058,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,2,auto,1,0.7800170915823957,0.8646631533969519,0.9204671699188148,0.7948686939922742,0.8789593619747812,0.9234238716221076,0.7815946311194778,0.8663730747340759,0.9206295902417292
1059,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,2,auto,2,0.7868964534966529,0.8596211365902293,0.9289987181313204,0.7910454264557536,0.8753322716667375,0.9312369423175088,0.785850685974381,0.8623366726706407,0.9293627200670048
1060,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,3,auto,1,0.7817547357926221,0.8595499216635807,0.9171343113516592,0.784163988761593,0.8680877842461611,0.9183170206152834,0.7814394655195691,0.8619439623174033,0.9169541108586028
1061,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,3,auto,2,0.778393391254807,0.8764848312206238,0.9306081754735792,0.783260612344348,0.8837307107684206,0.9329658234279338,0.7773330041893038,0.8772077007692525,0.9303571225735968
1062,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,4,auto,1,0.7800598205383849,0.8308218202535252,0.9255376726961972,0.7822882262843656,0.8352829266359795,0.9259922937950298,0.7776455054652994,0.8306043464509244,0.9252991071465472
1063,False,True,True,False,5,l2,1.0,sag,multinomial,50,entropy,4,auto,2,0.8003560746332431,0.8493804301381569,0.9289702321606608,0.8060444246324284,0.8559363226699755,0.929949419842486,0.7989801206004821,0.8500640911203737,0.9290562102160576
1064,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,1,auto,1,0.7969804871100983,0.8849451645064805,0.9306081754735792,0.8000568620824939,0.8914907092963721,0.9371752783807568,0.7966511297858471,0.8859774636952424,0.9310721024181128
1065,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,1,auto,2,0.8020509898874805,0.8917105825381,0.9340692209087026,0.8077408780233103,0.8981927635935545,0.9379452243069544,0.8015326939173393,0.8930596835105638,0.934968496160368
1066,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,2,auto,1,0.7801167924797039,0.8764990742059536,0.9204814129041448,0.7900835344702942,0.8835913011473538,0.9240267387333588,0.7786226854938302,0.8766665168251692,0.9208978794627588
1067,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,2,auto,2,0.8020082609314911,0.8494089161088164,0.9407491810283436,0.8063852341964823,0.8667504650837856,0.9416127009526812,0.8018115396041436,0.8523494288791673,0.9408120454217312
1068,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,3,auto,1,0.8071072496795327,0.8984760005697193,0.9323458196838056,0.8077509422634085,0.9030053620682598,0.9352435919076354,0.8058885859822549,0.8990776967695873,0.932354035793221
1069,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,3,auto,2,0.7868537245406637,0.8562597920524142,0.9323315766984759,0.7928075100404346,0.8658749649369322,0.9362548020465647,0.7864709444221766,0.8568217685677816,0.933077118427436
1070,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,4,auto,1,0.7902150690784789,0.8544794188861985,0.9492807292408488,0.798110193145082,0.8670703263880577,0.9501518237147236,0.7895103630990291,0.8570442785276684,0.9493401852200272
1071,False,True,True,False,5,l2,1.0,sag,multinomial,50,gini,4,auto,2,0.773265916536106,0.832488249537103,0.9187864976499076,0.7789432381634193,0.8445204817850589,0.9232254907615092,0.7737945955872528,0.8340214508682724,0.919012636019088
1072,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,1,auto,1,0.7749038598490243,0.9052129326306794,0.9509186725537672,0.7863249196658475,0.910318544475062,0.954962058410588,0.7745940855275083,0.90562272150532,0.9511700521120826
1073,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,1,auto,2,0.7817262498219627,0.8967525993448227,0.9322746047571572,0.7877547665649702,0.8989328155470997,0.9327221689628284,0.7810178434430618,0.8967964775472257,0.9321917177172292
1074,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,2,auto,1,0.7884916678535822,0.8747471870103973,0.9305939324882496,0.7939480496489703,0.8787498342404932,0.93515954358636,0.7877393181733117,0.8732424987242919,0.9305021621183588
1075,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,2,auto,2,0.7800455775530553,0.8882637800883065,0.935650192280302,0.7886912395437736,0.896201361577058,0.9405829022917904,0.7785824652924564,0.8879312216006765,0.9355802438174718
1076,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,3,auto,1,0.7816977638513033,0.8460190856003418,0.9305939324882496,0.7873326598854001,0.8524435702198276,0.9356078470598856,0.7796862130070494,0.846658971191343,0.9305766521984538
1077,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,3,auto,2,0.7919242273180458,0.8782224754308503,0.9306224184589093,0.7969795828082382,0.8857837882409765,0.9337944341225326,0.7897579065705834,0.8782743055483998,0.9303508928655806
1078,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,4,auto,1,0.7765987751032617,0.8274035037743911,0.9205098988748044,0.7796892396048316,0.8343432548020369,0.923258019675634,0.7721506926893387,0.8273354751709009,0.9211584914235862
1079,False,True,True,False,5,l2,1.0,sag,multinomial,100,entropy,4,auto,2,0.7800028485970659,0.8408916108816408,0.9374020794758582,0.7931692853783086,0.8509931354448936,0.9407514372343312,0.7805309937429614,0.8419892488232635,0.9374340619401484
1080,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,1,auto,1,0.7884631818829227,0.8833214641788919,0.92901296111665,0.7967458690750788,0.8898807063285854,0.9348004694319438,0.7896033993659912,0.883976076717563,0.9298865439236526
1081,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,1,auto,2,0.8020367469021507,0.8934482267483265,0.9239282153539381,0.8064802907319208,0.8975072648410958,0.9281812949632692,0.8008850865163236,0.8934788275250506,0.9242686005966884
1082,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,2,auto,1,0.7681954137587238,0.8764990742059535,0.9341546788206808,0.7814776103467291,0.890237275044624,0.9374810925237532,0.7670514916987285,0.8782364835077449,0.9340503534647044
1083,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,2,auto,2,0.7953283008118502,0.8375160233584961,0.913730237857855,0.7974263760331136,0.8516352365501986,0.9161041214584428,0.7948191473076728,0.8400021744976574,0.9140041749591088
1084,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,3,auto,1,0.7681811707733942,0.8527987466172909,0.9256231306081754,0.7751471221201333,0.8610450135681014,0.9285919132878426,0.7682756167038272,0.8534990192639859,0.926097427865732
1085,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,3,auto,2,0.7868252385700043,0.8731092436974789,0.9272041019797748,0.7892766495393859,0.8801450701530069,0.9304051799894116,0.7847966413100053,0.8741312482059872,0.9267461104371254
1086,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,4,auto,1,0.7817404928072924,0.8459621136590229,0.9390827517447656,0.7944884627142164,0.858498463838272,0.9415715069441464,0.7830721583926177,0.8480226049233975,0.9391102244276054
1087,False,True,True,False,5,l2,1.0,sag,multinomial,100,gini,4,auto,2,0.7920096852300242,0.8579262213359921,0.9357641361629396,0.7974717599639819,0.865487284604608,0.9375565818459372,0.7919464511305929,0.8586541042722956,0.9357928724864284
1088,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,1,auto,1,0.8443384133314342,0.8900014242985329,0.939111237715425,0.8474230358792791,0.8937746013172021,0.941145441077498,0.8444852447687335,0.8903650630122704,0.9392174491376984
1089,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,1,auto,2,0.8256658595641648,0.8865688648340692,0.9271756160091156,0.8338300190709514,0.8926616607426417,0.9291914531022164,0.8267217545441529,0.8876887903208772,0.92711748574966
1090,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,2,auto,1,0.8341261928500213,0.8561316051844466,0.9102834354080616,0.8426186240891728,0.8676982752533965,0.9189735419454572,0.8327591713168878,0.8545401535866952,0.9099660030625518
1091,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,2,auto,2,0.8460333285856716,0.8493661871528271,0.9288847742486824,0.8480965077595582,0.8578426735945026,0.9310816439955122,0.8456469865237344,0.8480819071602426,0.9291473979704914
1092,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,3,auto,1,0.8342258937473295,0.8545506338128472,0.9289702321606608,0.8391118620409627,0.8633407469247149,0.9317330456799456,0.8338652485624085,0.8562980988169839,0.9291927556279552
1093,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,3,auto,2,0.8358353510895883,0.8544651759008687,0.9204671699188148,0.8398929578961823,0.8608064227439319,0.9236364697354496,0.8350010273875841,0.8546795876704506,0.9205590110923144
1094,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,4,auto,1,0.8408916108816408,0.8612305939324882,0.9323030907278164,0.8448709914277467,0.8663759867925812,0.9342103920156036,0.8404958768447841,0.8610132184118156,0.9324763541604438
1095,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,entropy,4,auto,2,0.8341831647913404,0.827360774818402,0.9170630964250106,0.8389955411195749,0.8391421989342177,0.9220291010343278,0.8334926189106545,0.8288721882535274,0.9168182339812484
1096,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,1,auto,1,0.8358923230309074,0.8967241133741632,0.9272183449651048,0.8381402483008875,0.8992656020748399,0.9301877999205626,0.8349443841961446,0.8968905581893469,0.9272884778255414
1097,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,1,auto,2,0.8375017803731662,0.8595641646489105,0.9102834354080616,0.8433896142675137,0.8672802787752512,0.9134926853193074,0.8361219601358076,0.8593799278946719,0.9092620985836868
1098,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,2,auto,1,0.8173194701609457,0.8781655034895314,0.9357071642216208,0.8218334719977627,0.8823032862490601,0.9373440266529748,0.8177772344324848,0.8777269563962109,0.9358132959133322
1099,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,2,auto,2,0.8443384133314342,0.8747614299957271,0.9323173337131464,0.8468784295242255,0.8835243948157441,0.9361654332531943,0.8430692992986979,0.8746071283754079,0.9323020693018542
1100,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,3,auto,1,0.8223187580116793,0.8578834923800029,0.9120922945449368,0.8257883636412163,0.8644580986203039,0.917049152151336,0.8224069371005222,0.8589702005859203,0.912323412625896
1101,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,3,auto,2,0.827360774818402,0.8764278592793049,0.9407634240136732,0.8326149973998309,0.8812411057748346,0.9411981342268592,0.8277322966030559,0.8775842630809946,0.94074839599951
1102,False,True,True,False,5,l2,2.0,newton-cg,multinomial,50,gini,4,auto,1,0.8341261928500213,0.8544509329155391,0.922176328158382,0.8372146126863299,0.8614912610797563,0.9274754452998636,0.8329896913995333,0.8533210191968845,0.9226554965574012
